42,n40e125
42,n40e130
42,n40e135
42,n45e105
42,n45e110
42,n45e115
42,n45e120
42,n45e125
42,n45e130
42,n45e135
42,n45e140
42,n50e110
42,n50e115
42,n50e120
42,n50e125
42,n50e130
42,n50e135
42,n50e140
42,n55e120
42,n55e125
42,n55e130
42,n55e135
43,n15e105
43,n15e110
43,n20e100
43,n20e105
43,n20e110
43,n20e115
43,n20e120
43,n25e095
43,n25e100
43,n25e105
43,n25e110
43,n25e115
43,n25e120
43,n30e090
43,n30e095
43,n30e100
43,n30e105
43,n30e110
43,n30e115
43,n30e120
43,n35e090
43,n35e095
43,n35e100
43,n35e105
43,n35e110
43,n35e115
43,n35e120
43,n40e100
43,n40e105
43,n40e110
43,n40e115
44,n00e100
44,n05e090
44,n05e095
44,n05e100
44,n05e105
44,n10e090
44,n10e095
44,n10e100
44,n10e105
44,n15e090
44,n15e095
44,n15e100
44,n15e105
44,n20e090
44,n20e095
44,n20e100
44,n20e105
44,n25e090
44,n25e095
44,n25e100
44,n30e090
44,n30e095
45,n05e075
45,n05e080
45,n10e070
45,n10e075
45,n10e080
45,n15e070
45,n15e075
45,n15e080
45,n15e085
45,n15e090
45,n20e065
45,n20e070
45,n20e075
45,n20e080
45,n20e085
45,n20e090
45,n25e065
45,n25e070
45,n25e075
45,n25e080
45,n25e085
45,n25e090
45,n25e095
45,n30e065
45,n30e070
45,n30e075
45,n30e080
45,n30e085
45,n30e090
45,n30e095
45,n35e065
45,n35e070
45,n35e075
46,n30e065
46,n35e060
46,n35e065
46,n35e070
46,n35e075
46,n40e055
46,n40e060
46,n40e065
46,n40e070
46,n40e075
46,n40e080
46,n45e055
46,n45e060
46,n45e065
46,n45e070
46,n45e075
46,n45e080
46,n50e055
46,n50e060
46,n50e065
47,n35e095
47,n35e100
47,n35e105
47,n40e075
47,n40e080
47,n40e085
47,n40e090
47,n40e095
47,n40e100
47,n40e105
47,n40e110
47,n40e115
47,n45e080
47,n45e085
47,n45e090
47,n45e095
47,n45e100
47,n45e105
47,n45e110
48,n30e075
48,n30e080
48,n30e095
48,n35e070
48,n35e075
48,n35e080
48,n35e085
48,n35e090
48,n35e095
48,n40e070
48,n40e075
48,n40e080
48,n40e085
48,n40e090
48,n40e095
49,n25e080
49,n25e085
49,n25e090
49,n30e080
49,n30e085
49,n30e090
49,n35e080
49,n35e085
49,n35e090
51,n00e095
51,n00e100
51,n05e095
51,s05e095
51,s05e100
51,s05e105
51,s10e100
51,s10e105
51,s10e110
51,s10e115
51,s10e120
51,s10e125
51,s10e130
51,s15e115
51,s15e120
52,n00e105
52,n00e110
52,n00e115
52,n00e120
52,n00e125
52,n05e110
52,n05e115
52,n05e120
52,n05e125
52,n10e115
52,n10e120
52,n10e125
52,n15e115
52,n15e120
52,n20e120
52,s05e105
52,s05e110
52,s05e115
52,s05e120
52,s05e125
52,s10e110
52,s10e115
52,s10e120
53,n00e125
53,n00e130
53,s05e125
53,s05e130
53,s05e135
53,s05e140
53,s05e145
53,s05e150
53,s10e130
53,s10e135
53,s10e140
53,s10e145
53,s10e150
53,s10e155
53,s10e160
53,s15e145
53,s15e150
53,s15e155
53,s15e160
54,n00e165
54,n00e170
54,n05e130
54,n05e135
54,n05e150
54,n05e155
54,n05e160
54,n05e165
54,n05e170
54,n10e140
54,n10e145
54,n15e145
54,s05e165
54,s05e170
54,s05e175
55,s10e165
55,s15e165
55,s15e175
55,s20e160
55,s20e165
55,s20e170
55,s20e175
55,s25e160
55,s25e165
55,s30e165
55,s35e155
56,s10e140
56,s15e120
56,s15e125
56,s15e130
56,s15e135
56,s15e140
56,s15e145
56,s20e115
56,s20e120
56,s20e125
56,s20e130
56,s20e135
56,s20e140
56,s20e145
56,s25e110
56,s25e115
56,s25e120
56,s25e125
56,s25e130
56,s25e135
56,s25e140
56,s25e145
56,s25e150
56,s30e110
56,s30e115
56,s30e120
56,s30e125
56,s30e130
56,s30e135
56,s30e140
56,s30e145
56,s30e150
56,s35e110
56,s35e115
56,s35e120
56,s35e125
56,s35e130
56,s35e135
56,s35e140
56,s35e145
56,s35e150
56,s40e115
56,s40e135
56,s40e140
56,s40e145
56,s40e150
56,s45e140
56,s45e145
57,s35e170
57,s40e170
57,s40e175
57,s45e165
57,s45e170
57,s45e175
57,s50e165
57,s50e170
57,s50e175
57,s55e155
57,s55e165
61,n00w050
61,n00w055
61,n00w060
61,n00w065
61,n00w070
61,n00w075
61,n00w080
61,n05w055
61,n05w060
61,n05w065
61,n05w070
61,n05w075
61,n05w080
61,n10w060
61,n10w065
61,n10w070
61,n10w075
61,n10w080
62,n00w050
62,n00w055
62,n00w060
62,n00w065
62,n00w070
62,n00w075
62,n00w080
62,n05w060
62,n05w065
62,s05w050
62,s05w055
62,s05w060
62,s05w065
62,s05w070
62,s05w075
62,s05w080
62,s10w050
62,s10w055
62,s10w060
62,s10w065
62,s10w070
62,s10w075
62,s10w080
62,s15w050
62,s15w055
62,s15w060
62,s15w065
62,s15w070
62,s15w075
62,s15w080
62,s20w050
62,s20w055
62,s20w060
62,s20w065
62,s20w070
62,s20w075
62,s25w065
63,s05w035
63,s05w040
63,s05w045
63,s05w050
63,s10w035
63,s10w040
63,s10w045
63,s10w050
63,s15w040
63,s15w045
63,s15w050
63,s20w040
63,s20w045
63,s20w050
63,s25w045
63,s25w050
64,s15w055
64,s15w060
64,s20w050
64,s20w055
64,s20w060
64,s20w065
64,s20w070
64,s25w045
64,s25w050
64,s25w055
64,s25w060
64,s25w065
64,s25w070
64,s30w050
64,s30w055
64,s30w060
64,s30w065
64,s30w070
64,s35w055
64,s35w060
64,s35w065
64,s35w070
64,s40w060
65,s30w070
65,s30w075
65,s35w060
65,s35w065
65,s35w070
65,s35w075
65,s40w060
65,s40w065
65,s40w070
65,s40w075
65,s45w065
65,s45w070
65,s45w075
65,s50w070
65,s50w075
65,s55w060
65,s55w065
65,s55w070
65,s55w075
66,s15w070
66,s15w075
66,s20w070
66,s20w075
66,s25w070
66,s25w075
66,s30w070
66,s30w075
66,s35w070
66,s35w075
66,s35w080
66,s35w085
66,s40w075
66,s45w075
66,s45w080
66,s50w075
66,s50w080
66,s55w065
66,s55w070
66,s55w075
66,s55w080
66,s60w070
66,s60w075
67,n00w080
67,n00w085
67,n00w090
67,n00w095
67,n05w080
67,s05w080
67,s05w085
67,s05w090
67,s05w095
67,s10w080
67,s10w085
